,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
72,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:05,CRN05,,,,71.0,21.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
73,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:10,CRN05,,,,71.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
74,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:15,CRN05,,,,71.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
75,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:20,CRN05,,,,72.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
76,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:25,CRN05,,,,71.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
77,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:30,CRN05,,,,71.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
78,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:35,CRN05,,,,72.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
79,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:40,CRN05,,,,71.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
80,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:45,CRN05,,,,72.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
81,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:50,CRN05,,,,72.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
82,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 06:55,CRN05,,,,72.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
83,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:00,CRN05,,,,71.0,21.9,,,,,,4.0,,,,,,,0.0,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
84,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:05,CRN05,,,,72.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
85,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:10,CRN05,,,,72.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
86,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:15,CRN05,,,,72.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
87,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:20,CRN05,,,,72.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
88,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:25,CRN05,,,,72.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
89,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:30,CRN05,,,,72.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
90,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:35,CRN05,,,,73.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
91,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:40,CRN05,,,,72.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
92,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:45,CRN05,,,,73.0,22.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
93,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:50,CRN05,,,,73.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
94,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 07:55,CRN05,,,,73.0,22.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
95,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:00,CRN05,,,,72.0,22.5,,,,,,4.0,,,,,,,0.0,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
96,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:05,CRN05,,,,73.0,22.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
97,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:10,CRN05,,,,74.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
98,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:15,CRN05,,,,73.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
99,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:20,CRN05,,,,74.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
100,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:25,CRN05,,,,74.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
101,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:30,CRN05,,,,76.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
102,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:35,CRN05,,,,75.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
103,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:40,CRN05,,,,74.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
104,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:45,CRN05,,,,75.0,23.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
105,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:50,CRN05,,,,76.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
106,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 08:55,CRN05,,,,75.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
107,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:00,CRN05,,,,76.0,24.4,,,,,,4.0,,,,,,,0.0,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
108,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:05,CRN05,,,,76.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
109,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:10,CRN05,,,,76.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
110,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:15,CRN05,,,,76.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
111,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:20,CRN05,,,,76.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
112,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:25,CRN05,,,,78.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
113,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:30,CRN05,,,,77.0,24.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
114,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:35,CRN05,,,,77.0,24.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
115,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:40,CRN05,,,,79.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
116,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:45,CRN05,,,,78.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
117,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:50,CRN05,,,,78.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
118,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 09:55,CRN05,,,,79.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
119,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:00,CRN05,,,,78.0,25.3,,,,,,4.0,,,,,,,0.0,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
120,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:05,CRN05,,,,78.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
121,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:10,CRN05,,,,79.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
122,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:15,CRN05,,,,78.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
123,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:20,CRN05,,,,80.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
124,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:25,CRN05,,,,79.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
125,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:30,CRN05,,,,79.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
126,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:35,CRN05,,,,80.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
127,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:40,CRN05,,,,80.0,26.6,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
128,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:45,CRN05,,,,81.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
129,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:50,CRN05,,,,80.0,26.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
130,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 10:55,CRN05,,,,81.0,27.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
131,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:00,CRN05,,,,81.0,27.1,,,,,,5.0,,,,,,,0.0,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
132,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:05,CRN05,,,,81.0,27.4,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
133,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:10,CRN05,,,,81.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
134,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:15,CRN05,,,,82.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
135,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:20,CRN05,,,,81.0,27.2,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
136,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:25,CRN05,,,,81.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
137,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:30,CRN05,,,,82.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
138,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:35,CRN05,,,,81.0,27.4,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
139,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:40,CRN05,,,,83.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
140,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:45,CRN05,,,,82.0,27.9,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
141,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:50,CRN05,,,,83.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
142,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 11:55,CRN05,,,,84.0,28.8,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
143,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:00,CRN05,,,,82.0,27.9,,,,,,5.0,,,,,,,0.0,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
144,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:05,CRN05,,,,83.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
145,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:10,CRN05,,,,84.0,28.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
146,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:15,CRN05,,,,83.0,28.4,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
147,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:20,CRN05,,,,83.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
148,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:25,CRN05,,,,84.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
149,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:30,CRN05,,,,84.0,28.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
150,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:35,CRN05,,,,84.0,28.7,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
151,WBAN:53138,BAKER 5 W NV US,2016.9,39.0118,-114.209,2017-06-19 12:40,CRN05,,,,85.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,411,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
